"Countryname","Countrycode","YEAR","GDPP","GDPPG","PPP","POPG","g_cal","ERP","ERS","ERT","LEXT","GEHT","RP","RG","AF","CTP","INV","INF","EXG","DEV","ICTT","ICTM","ICTI","ICTE","CPT","g","logit_g","logCPT","logINV","logINF","logEXG","logPPP","logg","devICTI","numDEV"
"Singapore","SG",2003,23730.1524496489,6.08861445065969,48756.5625513546,-1.47453284191939,-2.61567886102046,NA,NA,NA,79.0390243902439,7.43377804756165,NA,NA,457,"18441000",129.291,0.507905300237539,13.870710510351,"1",45.7591921002125,86.63,10.1011691055828,53.8379432881911,18441000,6.089,1,16.7300870045573,4.86206567778679,-0.677460265636675,2.62977945942791,10.7945950838041,1.80648386462644,10.1011691055828,1
"Singapore","SG",2004,27608.5373712744,8.45331208422553,54301.6977517189,1.2519166730553,-1.84902596772662,NA,NA,NA,79.490243902439,6.34121596813202,NA,NA,477,"21329100",161.847,1.66272719863073,19.3992880709538,"1",44.455477850902,95.53,13.0517644180462,62,21329100,8.453,1,16.8755828954645,5.08665144451928,0.508459145041146,2.9652363680224,10.9023107715791,2.13452140794679,13.0517644180462,1
"Singapore","SG",2005,29961.2632774569,4.86497387742308,58717.2171454772,2.35051128857175,0.877530141710895,NA,NA,NA,79.990243902439,6.91229403018951,NA,NA,492,"23192200",186.569,0.425106276569101,12.7798517436743,"1",43.2380528622939,102.79,15.3832196314451,61,23192200,4.865,1,16.9593265732098,5.22880114385101,-0.855416078802608,2.54786984823064,10.9804882702287,1.58206671563797,15.3832196314451,1
"Singapore","SG",2006,33769.1541633501,5.64677092835883,63910.0847003402,3.1293891560754,0.331365295410652,NA,NA,NA,80.1414634146341,6.76268190145493,NA,NA,516,"24792400",219.158,0.962901778165128,10.9542601120836,"1",42.10269514037,108.77,17.8973366609644,59,24792400,5.647,1,17.0260477125564,5.3897929308757,-0.0378038680607652,2.3937284319335,11.06523244795,1.7311244306907,17.8973366609644,1
"Singapore","SG",2007,39432.9383493761,4.57357473888362,68628.3825585354,4.16600286360933,0.331251134273744,NA,NA,NA,80.4414634146342,6.8552628159523,NA,NA,514,"28767500",259.026,2.10488003633213,8.53810646514776,"1",40.6628183539618,129.39,20.2243902652103,69.9,28767500,4.574,1,17.1747568356798,5.55692844276158,0.744258475644389,2.14453925782324,11.1364614680676,1.52038809560059,20.2243902652103,1
"Singapore","SG",2008,40007.469261214,-3.41097740507196,67576.8628309392,5.32151708302623,0.277367600850804,NA,NA,NA,80.790243902439,6.81008026003838,NA,NA,480,"30891200",222.081,6.62778177352127,5.26120342976873,"1",39.2813440417572,134.32,22.4297312033743,69,30891200,-3.411,0,17.2459819116637,5.40304218019015,1.89127017408584,1.66035978951084,11.1210209376302,NA,22.4297312033743,1
"Singapore","SG",2009,38927.2068817715,-2.85353549784605,66149.0046450516,3.0159499147579,-0.433253738040657,NA,NA,NA,81.2414634146342,6.60681426525116,NA,NA,483,"26592800",189.872,0.596720257424972,-7.20390568936389,"1",38.8775934670985,138.62,24.8358338296473,69,26592800,-2.854,0,17.0961510604207,5.24635016092278,-0.516306855935383,NA,11.0996651224919,NA,24.8358338296473,1
"Singapore","SG",2010,47236.9602345421,12.5143074037657,75294.3565545416,1.77183287926401,-0.412512498767328,NA,NA,NA,81.5414634146342,7.54214748740196,NA,NA,473,"29147000",242.605,2.82366134885609,17.7876650340506,"1",38.9014439586122,143.92,26.0837095306881,71,29147000,12.514,1,17.1878625495126,5.49143460635527,1.03803439347983,2.87850524146432,11.2291604648246,2.52684801757617,26.0837095306881,1
"Singapore","SG",2011,53890.4287270504,4.14378171921068,80052.3914982651,2.08490245606007,0.176692497616425,NA,NA,NA,81.7439024390244,8.0773152410984,NA,NA,479,"30647000",234.81,5.2477933984048,7.69048603691516,"1",38.3404171565055,148.08,26.7533697238943,71,30647000,4.144,1,17.2380453362738,5.45877667648486,1.65780768318485,2.03998398528038,11.290436593035,1.42166150495718,26.7533697238943,1
"Singapore","SG",2012,55546.4885386921,1.92994077483843,82064.9611910836,2.45339033031018,0.17674106199983,NA,NA,NA,81.9951219512195,9.14513021707535,NA,NA,467,"32347000",231.903,4.57560270376522,1.39715464333547,"1",37.0166474344983,150.25,26.6841680640718,72,32347000,1.93,1,17.2920318389077,5.44631918078842,1.52073842857864,0.334437770881014,11.3152664222613,0.657520002916794,26.6841680640718,1
"Singapore","SG",2013,56967.4257940383,3.15333088834721,83001.7878013707,1.61930809858875,-0.339971272168492,NA,NA,NA,82.2463414634147,10.3732265532017,NA,NA,447,"33388000",244.775,2.35860415399836,6.13984290044989,"1",36.0670123990211,154.72,27.3830586256726,80.90205685,33388000,3.153,1,17.3237071119528,5.50033942124013,0.858069983885766,1.81479915558577,11.3266174263223,1.14835438056292,27.3830586256726,1
"Singapore","SG",2014,57562.5307937678,2.59715383966,84423.1913432675,1.29844017799226,-0.198151247978152,NA,NA,NA,82.4951219512195,10.989835113287,NA,NA,442,"34688000",236.575,1.02514803039394,3.61996188755937,"1",36.1352722750327,146.66,26.6757105891713,79.0292358633435,34688000,2.597,1,17.3619043637815,5.4662652823943,0.024837022059349,1.28646349748374,11.3435974217879,0.954356932680611,26.6757105891713,1
"Singapore","SG",2015,55646.6187469505,1.77390780774793,86974.7476230627,1.18637693749822,-0.0863060481287017,NA,NA,NA,82.7439024390244,11.1498430371284,NA,NA,446,"31710200",216.395,-0.522618167075314,4.96769782563078,"1",36.0523104522195,147.23,26.5765308239118,79.0129570025584,31710200,1.774,1,17.2721489536533,5.37710544134495,NA,1.60295651863292,11.3733730982978,0.573236883887388,26.5765308239118,1
"Singapore","SG",2016,56828.2953471601,1.91260830023853,89386.0793999319,1.29743609938602,0.0936120371001112,100.77321,107.85901,83.94098,82.8463414634146,11.9077421724796,NA,NA,458,"32668000",200.102,-0.53226873971629,-0.00879052095883992,"1",35.3471767008618,149.65,28.157110983838,84.45226789,32668000,1.913,1,17.3019065634603,5.29882723654224,NA,NA,11.4007202376272,0.648672690458116,28.157110983838,1
"Singapore","SG",2017,60913.745333494,4.24420834931072,94940.970785297,0.0885954699924263,-0.931714964587195,100.62695,107.5746,84.79291,83.0951219512195,12.5689461827278,NA,NA,416,"33667000",210.867,0.576260310166371,6.24364567537856,"1",34.8928818135679,146.84,28.2794044401573,84.44953878,33667000,4.244,1,17.3320286870785,5.35122760297993,-0.551195793002492,1.83156425462706,11.4610106173037,1.44550622075174,28.2794044401573,1
"Singapore","SG",2018,66188.7793961798,2.95339703994944,100051.434417112,0.469704298714121,4.30167398800722,NA,NA,NA,83.1463414634146,NA,NA,NA,421,"36600000",NA,0.438620118446782,8.13959241099607,"1",34.7546738609942,148.82,27.972215019056,88.1656360313447,36600000,2.953,1,17.4155587983716,NA,-0.824121574358626,2.09674010640158,11.5134396769117,1.08282160276179,27.972215019056,1
"Taiwan, China","TW",1990,NA,5.54,8205,1.11,7.78,98.04,73.01,19.36,73.784,NA,37,74,1,"5,463,563",NA,4.126,NA,"1",NA,NA,NA,NA,5463563,4.275,1,15.5136116989963,NA,1.41730841464906,NA,9.01249900352419,1.45278410238872,NA,1
"Taiwan, China","TW",1991,NA,8.37,9125,1.11,11.21,98.7,72.93,20.98,73.996,NA,48,82,1,"6,129,667",NA,4.254,NA,"1",NA,NA,NA,NA,6129667,7.296,1,15.6286509834352,NA,1.44785971677805,NA,9.11877317845069,1.98732625277203,NA,1
"Taiwan, China","TW",1992,NA,8.31,10768,0.98,18.01,98.92,75.49,23.47,74.208,NA,71,92,1,"6,178,871",NA,4.278,NA,"1",NA,NA,NA,NA,6178871,7.286,1,15.6366461266606,NA,1.45348561066021,NA,9.28433405188451,1.98595469858637,NA,1
"Taiwan, China","TW",1993,NA,6.81,11242,0.94,4.4,99.31,77.28,25.61,74.42,NA,86,91,1,"6,824,973",NA,2.98,NA,"1",NA,NA,NA,NA,6824973,5.833,1,15.7360989429835,NA,1.09192330051731,NA,9.32741204356202,1.7635314477715,NA,1
"Taiwan, China","TW",1994,NA,7.5,12150,0.9,8.08,98.36,78.57,26.26,74.58,NA,94,90,1,"7,307,305",NA,3.798,NA,"1",NA,NA,NA,NA,7307305,6.577,1,15.8043850906987,NA,1.33447461239009,NA,9.40508444876869,1.88357871431921,NA,1
"Taiwan, China","TW",1995,NA,6.5,13119,0.86,7.98,99.06,79.15,27.79,74.74,NA,91,75,1,"7,665,178",NA,3.928,NA,"1",NA,NA,NA,NA,7665178,5.603,1,15.8521982924581,NA,1.36813039049222,NA,9.48181684008103,1.72330216858315,NA,1
"Taiwan, China","TW",1996,NA,6.18,13641,0.82,3.98,99.02,80.3,29.07,74.9,NA,90,77,1,"7,866,995",NA,2.888,NA,"1",NA,NA,NA,NA,7866995,5.348,1,15.8781867177449,NA,1.06056422103058,NA,9.52083524249312,1.6767226592397,NA,1
"Taiwan, China","TW",1997,NA,6.05,14020,0.9,2.78,98.62,81.74,31.09,75.06,NA,97,81,1,"8,520,199",NA,0.898,NA,"1",NA,NA,NA,NA,8520199,4.991,1,15.9579502553402,NA,-0.107585210679937,NA,9.54824016058858,1.60763629048747,NA,1
"Taiwan, China","TW",1998,NA,4.2,12820,0.93,-8.56,97.78,83.34,33.32,75.22,NA,106,76,1,"8,858,211",NA,1.479,NA,"1",NA,NA,NA,NA,8858211,3.322,1,15.996855383457,NA,0.391366183728663,NA,9.45876173047466,1.2005670111911,NA,1
"Taiwan, China","TW",1999,NA,6.73,13804,0.8,7.68,97.81,84.95,35.43,75.564,NA,117,60,1,"9,757,648",NA,0.371,NA,"1",NA,NA,NA,NA,9757648,5.941,1,16.0935619457415,NA,-0.991553216374702,NA,9.53271368421789,1.7818774693736,NA,1
"Taiwan, China","TW",2000,NA,6.31,14908,0.79,8,98.78,87.08,38.7,75.908,NA,123,37,1,"10,510,762",NA,1.185,NA,"1",57.5520791247519,81.37,1.04249524742805,28.1011454493741,10510762,5.435,1,16.1679102426037,NA,0.169742774587095,NA,9.60965326059915,1.69285952057317,1.04249524742805,1
"Taiwan, China","TW",2001,NA,-1.4,13397,0.71,-10.14,98.19,88.21,42.51,76.252,NA,120,36,1,"10,427,714",NA,-0.198,NA,"1",58.1078871483835,98.54,5.12467641151251,34.9020386361105,10427714,-1.969,0,16.1599776274991,NA,NA,NA,9.50278608027699,NA,5.12467641151251,1
"Taiwan, China","TW",2002,NA,5.48,13686,0.55,2.16,98.04,89.32,45.68,76.596,NA,110,25,1,"11,608,634",NA,-0.198,NA,"1",59.8882442464725,109.56,9.43298803057133,47.6004912086511,11608634,4.942,1,16.2672596895598,NA,NA,NA,9.52412869151244,1.59777010756642,9.43298803057133,1
"Taiwan, China","TW",2003,NA,4.22,14066,0.44,2.78,97.3,87.63,49.05,76.94,NA,95,27,1,"12,094,753",NA,-0.187,NA,"1",62.0598085834159,115.08,13.5740465388796,51.936451018618,12094753,3.838,1,16.3082822801559,NA,NA,NA,9.55151581686796,1.34495139758551,13.5740465388796,1
"Taiwan, China","TW",2004,NA,6.95,15317,0.37,8.89,98.23,88.44,53.2,77.19,NA,99,48,1,"13,034,362",NA,1.642,NA,"1",62.7912731393361,100.84,16.6201895027714,53.8143344638898,13034362,6.553,1,16.3830996590042,NA,0.495915011030236,NA,9.63671860166455,1.87992296005736,16.6201895027714,1
"Taiwan, China","TW",2005,NA,5.38,16456,0.37,7.44,98.46,88.53,57.42,77.44,NA,101,38,1,"12,796,813",NA,1.857,NA,"1",63.7741963883715,97.64,19.1180475151782,58.0149319279754,12796813,5.007,1,16.3647067135131,NA,0.618962282370569,NA,9.70844543133279,1.61083693334781,19.1180475151782,1
"Taiwan, China","TW",2006,NA,5.77,16934,0.41,2.9,97.77,91.31,59.83,77.69,NA,100,26,1,"13,107,896",NA,0.945,NA,"1",63.2809375526861,101.86,19.7416316477397,63.6842105263158,13107896,5.28,1,16.3887253546833,NA,-0.0565703514883944,NA,9.73707871420222,1.66392609771817,19.7416316477397,1
"Taiwan, China","TW",2007,NA,6.85,17757,0.41,4.86,97.79,90.72,61.41,77.94,NA,102,24,2,"13,726,551",NA,1.82,NA,"1",62.6514253911781,105.93,20.8930347623992,64.45,13726551,6.47,1,16.4348425444397,NA,0.598836501088704,NA,9.78453508335883,1.86717610851281,20.8930347623992,1
"Taiwan, China","TW",2008,NA,0.8,18081,0.35,1.82,97.74,91.42,64.44,78.19,NA,113,252,453,"12,977,393",NA,2.95,NA,"1",62.4200048264383,110.4,21.827047994389,65.84,12977393,0.455,1,16.37871940161,NA,1.08180517035173,NA,9.80261694215115,-0.787457860031187,21.827047994389,1
"Taiwan, China","TW",2009,NA,-1.61,16933,0.35,-6.35,98.01,92.45,65.38,78.404,NA,114,4,115,"11,710,276",NA,-0.411,NA,"1",68.5788718808844,116.68,21.630890301848,69.9,11710276,-1.965,0,16.2759773048948,NA,NA,NA,9.73701965966534,NA,21.630890301848,1
"Taiwan, China","TW",2010,NA,10.25,19197,0.27,13.37,97.97,92.89,66.71,78.618,NA,121,6,141,"12,736,807",NA,1.123,NA,"1",70.8720166265079,120.06,22.9071323659838,71.5,12736807,10.044,1,16.3600065487524,NA,0.116003675756306,NA,9.86250929580757,2.30697544129534,22.9071323659838,1
"Taiwan, China","TW",2011,NA,3.67,20866,0.23,8.69,97.88,93.12,68.42,78.832,NA,133,7,167,"13,422,647",NA,1.367,NA,"1",72.6611016957711,124.05,23.7053062334851,72,13422647,3.394,1,16.412453912979,NA,0.312618557741813,NA,9.94587631902792,1.22200916681203,23.7053062334851,1
"Taiwan, China","TW",2012,NA,2.22,21295,0.33,2.06,97.79,93.22,69.71,79.046,NA,147,5,174,"13,881,356",NA,1.618,NA,"1",68.5211130421791,126.16,27.62175751329,75.9908,13881356,1.823,1,16.4460572027956,NA,0.4811908186363,NA,9.96622758235731,0.600483495696526,27.62175751329,1
"Taiwan, China","TW",2013,NA,2.48,21973,0.32,3.18,97.7,93.35,70.41,79.26,NA,155,23,209,"14,046,868",NA,1.025,NA,"1",70.8640347180647,126.85,29.9379179425199,76.2891712893143,14046868,2.231,1,16.4579100107446,NA,0.0246926125903714,NA,9.99756970589727,0.802449915450395,29.9379179425199,1
"Taiwan, China","TW",2014,NA,4.72,22874,0.25,4.1,97.61,93.66,70.85,79.446,NA,162,8,212,"15,050,514",NA,1.345,NA,"1",59.7846643466688,129.23,31.6560003296445,78.0376205039838,15050514,4.45,1,16.5269227013999,NA,0.296394013053802,NA,10.0377561733412,1.49290409617815,31.6560003296445,1
"Taiwan, China","TW",2015,NA,1.47,22780,0.25,-0.41,97.5,93.86,70.86,79.632,NA,160,251,231,"14,491,654",NA,-0.607,NA,"1",59.07395770778,126,24.010763122044,78.0368731434196,14491654,1.214,1,16.4890834554706,NA,NA,NA,10.0336382370012,0.193920692637306,24.010763122044,1
"Taiwan, China","TW",2016,NA,2.17,23091,0.23,1.37,97.37,94.06,71.24,79.818,NA,156,242,255,"14,866,140",NA,1.025,NA,"1",58.3067126199287,123.82,24.0746669940978,79.74518686,14866140,1.958,1,16.5145967016857,NA,0.0246926125903714,NA,10.0471982102024,0.671923544108319,24.0746669940978,1
"Taiwan, China","TW",2017,NA,3.31,25080,0.17,8.61,97.23,93.88,71.13,80.004,NA,161,241,253,"14,911,753",NA,1.093,NA,"1",57.2980956002282,121.55,24.1338017632946,92.78196123,14911753,3.174,1,16.5176602519291,NA,0.0889262091944015,NA,10.1298259947469,1.15499262210422,24.1338017632946,1
"Taiwan, China","TW",2018,NA,2.75,25792,0.1,2.84,97.09,93.75,71.03,80.19,NA,159,240,250,"15,321,722",NA,1.471,NA,"1",55.5259149489642,123.66,24.1292717076209,86.2058111457862,15321722,2.668,1,16.5447821180489,NA,0.385942441619301,NA,10.1578196453064,0.981329128053377,24.1292717076209,1
"Thailand","TH",1990,1508.94273670514,9.62221855708884,4311.66992787378,1.39949674156642,-0.120704146390776,98.8384,28.51754,15.85972,70.248,NA,NA,NA,454,NA,25.7675,5.86399474375829,13.3941597145146,"0",NA,NA,NA,NA,NA,9.614,1,NA,3.24911400792881,1.76883106822622,2.59481876974964,8.36908056231983,2.26322036947177,NA,0
"Thailand","TH",1991,1716.41559946849,7.27929120448056,4781.95302497068,1.18513583707179,-0.153169991846284,99.85927,30.26019,NA,70.3,NA,NA,NA,542,NA,29.8219,5.70985259891395,15.1400199249747,"0",NA,NA,NA,NA,NA,7.151,1,NA,3.39524302293393,1.74219320878375,2.71734156405696,8.4726043246682,1.96725220706626,NA,0
"Thailand","TH",1992,1927.88273672709,7.0017206949815,5233.37856584076,1.00581249337701,-0.151310371423624,100.46634,33.44279,NA,70.281,NA,NA,NA,561,NA,43.115,4.13914575077058,13.8074141131401,"0",NA,NA,NA,NA,NA,9.04,1,NA,3.76387096440429,1.42048942615254,2.62520570246896,8.56281234578522,2.20165917440409,NA,0
"Thailand","TH",1993,2209.36303047747,7.27447179491298,5747.09248493456,0.907035868802426,-0.0982058039893122,99.74633,37.563,19.19837,70.239,NA,NA,NA,16,NA,71.7709,3.31219168428466,12.9849264808414,"0",NA,NA,NA,NA,NA,7.488,1,NA,4.27347910142187,1.19761011053809,2.56378918324588,8.65644935111091,2.01330173917529,NA,0
"Thailand","TH",1994,2491.42809022179,7.01107641157049,6281.3518682018,0.91713303975446,0.0111320525453591,98.42935,42.53754,NA,70.202,NA,NA,NA,60,NA,88.1987,5.04774897680757,13.1049219351998,"0",NA,NA,NA,NA,NA,6.83,1,NA,4.4795922236751,1.61894239674565,2.57298787988619,8.74534050193315,1.9213246735827,NA,0
"Thailand","TH",1995,2846.58673831224,7.04396253938795,6864.79484805467,1.00050231018641,0.0909020467240718,95.59176,47.79386,19.83543,70.191,NA,34,183,79,NA,79.8347,5.81818181818193,15.3704416182955,"0",NA,NA,NA,NA,NA,6.965,1,NA,4.37995824703424,1.76098781056132,2.7324462896228,8.83416143400531,1.94089760723177,NA,0
"Thailand","TH",1996,3043.98051668092,4.48717271775317,7304.16678050849,1.10858339144164,0.108026818284001,91.68782,54.18873,20.49061,70.215,NA,22,185,88,NA,64.6447,5.80510554737349,-4.48367523583144,"0",NA,NA,NA,NA,NA,4.5,1,NA,4.16890612196561,1.75873779713331,NA,8.89620025614725,1.50407739677627,NA,0
"Thailand","TH",1997,2468.18497325954,-3.89853592964903,7140.45331412768,1.18436685992649,0.0683606385138953,92.22954,57.50368,22.8461,70.267,NA,19,188,150,NA,34.304,5.62579747129104,9.05194342811353,"0",NA,NA,NA,NA,NA,-3.803,0,NA,3.53526196544834,1.72736271071565,2.20297947809572,8.87353154269189,NA,NA,0
"Thailand","TH",1998,1845.82886964502,-8.74167660352137,6589.59979234477,1.20643599334196,0.0186336971779502,93.55635,61.13956,26.70657,70.348,NA,14,175,131,NA,22.9589,7.99472875027457,10.7914200122663,"0",NA,NA,NA,NA,NA,-8.62,0,NA,3.13370566089601,2.07878241829005,2.37875137508418,8.79324789611447,NA,NA,0
"Thailand","TH",1999,2033.25794401796,3.37470411323888,6910.33087742281,1.15184812534302,-0.0452472143571625,97.2983,NA,32.59175,70.463,NA,288,176,158,NA,37.2135,0.284726459223059,8.63596923886405,"0",NA,NA,NA,NA,NA,3.434,1,NA,3.61667159867146,-1.25622635180875,2.1559359506805,8.84077279946811,1.23372576247528,NA,0
"Thailand","TH",2000,2007.73517506683,3.36996855910654,7302.89141656476,1.04442412963011,-0.0932622915724407,97.61494,NA,34.87945,70.623,12.6743122935295,289,133,168,"3178779",33.0289,1.59196917460971,15.8318701614571,"0",8.88141279281019,4.85,NA,3.68904127944164,3178779,3.331,1,14.9720077187598,3.49738293579031,0.464971724552389,2.762025007247,8.89602563317666,1.20327255921154,NA,0
"Thailand","TH",2001,1893.26405987891,2.48931659232004,7648.85444907696,0.927424588770348,-0.112023015880721,97.08288,62.86208,39.07111,70.832,10.57503297925,3,NA,157,"3387071",26.0885,1.62690887314091,-0.020392510442079,"0",9.52031089597042,11.88,0.00253859051033633,5.55632612097332,3387071,2.849,1,15.0354760940839,3.26149460420338,0.486681817535516,NA,8.94231117038895,1.04696805551577,0,0
"Thailand","TH",2002,2096.18799866778,5.27109958547712,8179.39726649468,0.830501019571074,-0.104508302209005,98.6697,64.93845,39.99512,71.089,10.2834045886993,6,195,181,"3799090",30.8451,0.697308976625474,5.88728388684268,"0",10.2343006698379,27.24,NA,7.53125033488567,3799090,5.542,1,15.150272122334,3.42897790467288,-0.360526671432793,1.7727947515508,9.0093737430794,1.71235544644079,NA,0
"Thailand","TH",2003,2359.11686709087,6.39089699997979,8863.74103629759,0.74760558699721,-0.0998137637647654,NA,NA,40.94997,71.389,13.7708246707916,2,201,175,"4232685",54.5594,1.80434994635719,9.13382779785333,"0",10.2748609888671,33.49,0.0179876438473164,9.29902723805965,4232685,6.58,1,15.2583471014258,3.99929001640729,0.590200386396339,2.21198486171158,9.08972419334116,1.88403474533723,0,0
"Thailand","TH",2004,2660.12699829331,5.56090822121817,9608.5462859693,0.687690282292456,-0.0801429333151541,101.42069,68.35149,42.07362,71.728,12.9913032054901,284,200,185,"4847000",69.4458,2.75914926231081,14.6310804727495,"0",10.4801656501342,41.49,0.25351833522606,10.6773033237281,4847000,5.672,1,15.3938705148275,4.24054659220967,1.01492239392069,2.68314806553465,9.17040821955079,1.73554178922983,0,0
"Thailand","TH",2005,2894.06265596401,3.51729159561044,10256.3348312748,0.645482185364692,-0.0613766080670223,101.92334,73.63116,44.57695,72.099,13.1443902850151,284,200,210,"5115213",63.7568,4.54036919634532,7.75971666545969,"0",10.7537019620632,46.56,0.849170531777692,15.0260043588909,5115213,3.602,1,15.4477295987296,4.15507584501672,1.51300832952781,2.04894582134551,9.23565082598273,1.28148924675376,0,0
"Thailand","TH",2006,3369.54340286988,4.33565660283162,11024.8488817499,0.604057084567053,-0.0641769854178612,101.81307,74.18415,44.85783,72.499,14.8047208786011,NA,NA,220,"5574490",61.8282,4.63747436011765,10.7876780938591,"0",10.7451154898514,60.97,1.35771701610161,17.1607147169285,5574490,4.365,1,15.5337113913053,4.1243595710652,1.53416989910267,2.37840456555337,9.30790699335035,1.47361818929157,0,0
"Thailand","TH",2007,3973.01699148237,4.84644905842883,11869.6739072288,0.559919810404096,-0.0730680514981321,101.37949,79.34354,49.0348,72.916,14.5854443311691,264,180,261,"6339261",66.5316,2.24154095286803,8.89374979907447,"0",10.6132209500196,80.04,1.9542166913584,20.03,6339261,4.833,1,15.6622727581054,4.19767702276568,0.807163554742255,2.18534876026426,9.3817420152153,1.57546739286295,0,0
"Thailand","TH",2008,4379.65852387961,1.19220567704306,12244.818202894,0.525822895794406,-0.0608960675727515,100.82844,79.21977,48.67157,73.341,15.2838453650475,NA,NA,244,"6726237",54.6107,5.46848949649848,6.26362447318702,"0",11.1141434493138,92.94,3.11553937034811,18.2,6726237,1.133,1,15.7215264070576,4.00022983424708,1.69900243506322,1.83475900688936,9.41285812263612,0.124868982045869,0,0
"Thailand","TH",2009,4213.00633872183,-1.18942381235188,12191.413481658,0.5035400160023,-0.0423771577280623,99.17333,80.81869,49.4027,73.766,14.3756672739983,NA,NA,222,"5897935",49.2713,-0.845716092316723,-12.1402858662377,"0",10.7750509935126,98.63,3.92463295595594,20.1,5897935,-1.251,0,15.5901128476117,3.89734176143206,NA,NA,9.40848716994987,NA,0,0
"Thailand","TH",2010,5076.34017438708,6.98828155988826,13195.3718825253,0.489609257201181,-0.0276656439575905,96.85814,82.42885,50.37474,74.184,14.3639177083969,268,172,307,"7553154",69.0247,3.24758842443727,14.2202617102756,"0",10.1721008286506,106.74,4.8394220477146,22.4,7553154,6.894,1,15.837475782337,4.23446441155541,1.17791269765606,2.65466782858517,9.48762143213446,1.93065146809467,0,0
"Thailand","TH",2011,5492.12125590558,0.35719604247133,13519.1284205293,0.480063003382418,-0.0194976987839927,96.75588,85.0076,52.2557,74.593,14.0444204211235,263,163,303,"8302063",76.0216,3.80879058139637,9.50941647608943,"0",9.86546065051198,114.71,5.7687988640961,23.669925618731,8302063,0.398,1,15.9320145960992,4.33101751043249,1.33731170604182,2.25228251569363,9.51186088158176,-0.921303273697699,0,0
"Thailand","TH",2012,5860.58250725599,6.74073752284944,14870.9781840853,0.469250686880267,-0.0225227031159864,97.02945,83.76146,50.67901,74.992,14.393162727356,NA,NA,288,"8413800",82.3447,3.01489950334986,3.66167901291044,"0",9.40061850969254,125.32,6.66165831038115,26.46,8413800,6.791,1,15.9453837729428,4.41091409511108,1.10356649740135,1.29792178891802,9.607166819677,1.91559820613165,0,0
"Thailand","TH",2013,6168.26298501219,2.22254813287582,15407.6694716651,0.453807163254549,-0.0329110304097616,96.91785,81.99915,49.85337,75.378,13.7381598353386,NA,NA,280,"8890500",89.2095,2.18488618530682,2.51433774067284,"0",8.88699513583763,137.72,7.61910151011707,28.94,8890500,2.272,1,16.0004938488781,4.49098753615715,0.781563738086439,0.922009445087771,9.64262068207268,0.820660500858905,0,0
"Thailand","TH",2014,5951.88370233604,0.550276983344261,15480.2113516243,0.430842722027053,-0.0506039637250389,102.11088,120.3323,50.18006,75.747,14.4486129283905,NA,NA,267,"9420450",94.774,1.89514181898786,0.345467727364124,"0",8.314003883122,141.87,7.948713730085,34.89,9420450,0.623,1,16.0583934161122,4.55149511004101,0.639293674250149,-1.06285604863473,9.64731780025622,-0.473208760194684,0,0
"Thailand","TH",2015,5840.04652294326,2.71997610557426,15822.3532640938,0.402150717929762,-0.0665950766495469,100.65086,120.65117,NA,76.091,14.7915080189705,NA,NA,223,"9522320",94.3819,-0.900424963291569,1.25015222784658,"0",7.72617009528017,149.81,9.06504304454702,39.3161267365004,9522320,2.766,1,16.0691490745571,4.54734931747938,NA,0.223265326176614,9.66917898273026,1.01740223324257,0,0
"Thailand","TH",2016,5994.23147547156,3.04409314102647,16618.7621892932,0.373052587125323,-0.0723562821278393,100.75753,118.62591,49.28681,76.403,15.0627255439758,NA,NA,226,"9940320",93.6177,0.188149704448173,2.69605274307708,"0",6.82312708931082,173.51,10.4666711554898,47.50496562,9940320,3.092,1,16.1121097712735,4.53921946817001,-1.67051733277479,0.991788756314589,9.71828758845737,1.12881813072518,0,0
"Thailand","TH",2017,6592.91490169864,3.70759319747143,17420.5651510671,0.345238362243297,-0.074558455944127,99.62503,116.73394,NA,76.683,15.0277853012085,NA,NA,266,"10732000",109.542,0.66563189313507,5.17855179854652,"0",5.00796057668703,175.6,11.8595904251146,52.89192934,10732000,3.774,1,16.1887404905277,4.69630803735943,-0.407018474254296,1.64452544161269,9.76540669253622,1.32813544694636,0,0
"Thailand","TH",2018,7295.47561612095,3.82273796707413,18513.2935729552,0.3154482592337,-0.0862885074996482,99.77436,117.73881,NA,76.931,NA,NA,NA,282,"11185200",NA,1.06389754183022,3.34803908475698,"0",4.21873147598435,180.18,13.2352077612906,56.8174809301456,11185200,3.931,1,16.2301020338372,NA,0.0619390910104155,1.20837482662031,9.82624432452861,1.36889384643972,0,0
"United States","US",1990,23888.6000088133,0.741481518072391,23888.6000088133,1.12965052045579,0.19614980445896,NA,NA,NA,75.2146341463415,NA,NA,NA,117,NA,54.7137,5.39795643990322,8.82185705665759,"1",NA,NA,NA,NA,NA,0.761,1,NA,4.0021141351072,1.6860204448899,2.17723239849747,10.0811566370461,-0.273121921120451,NA,1
"United States","US",1991,24342.2589048189,-1.43419451514927,24342.2589048189,1.33626074073779,0.182897468323776,NA,NA,NA,75.3658536585366,NA,NA,NA,113,NA,58.9206,4.23496396453853,6.61422323082523,"1",NA,NA,NA,NA,NA,-1.427,0,NA,4.07619077484197,1.44337481910407,1.88922236524877,10.0999691685138,NA,NA,1
